01540762+3331322   2.853182E+01  3.352557E+01  9025 F K01 8.200686E+00 1.127665E+01 1.1353E+01 8.870937447870E-01                                                          1.877128900148E+03  2.423781849934E+04  4.780216274246E+03  2.393188934855E+04  3.954574287301E+03  9.045000439876E+03 4.844680231271E+02 8.675998682570E+02 7.660349702469E+02 9.621747863604E+02 3.373031635255E+02 7.311560199544E+02 0.000000000000E+00
01540770-5641369   2.853218E+01 -5.669366E+01  6073 6 K01 3.695243E+01 6.032760E+01 9.8150E+00 2.496697757020E+00                                                          2.774402860339E+01  1.318681814227E+02  8.902415717816E+01  1.691311679582E+02  5.036438104071E+01  4.100986943871E+01 8.565002097116E+00 1.516276734561E+01 1.251292605197E+01 1.681195215861E+01 1.190654811112E+01 1.584326465015E+01 0.000000000000E+00
01542438+1332286   2.860164E+01  1.354125E+01  6209 S K01 3.376372E+01 4.619598E+01 1.1342E+01 6.993529265310E-01                                                          4.027740155902E+03  7.810895668985E+03  3.789985832493E+03  8.697106441456E+03  1.817141067973E+03  0.000000000000E+00 1.216359276937E+03 1.736420716774E+03 1.383683550721E+03 1.459037795082E+03 8.558470503938E+02 4.512369804338E+03 0.000000000000E+00
01544106-0008361   2.867106E+01 -1.433500E-01  5550 S K01 4.183739E+01 5.026503E+01 1.0567E+01 1.509604148420E+00                                                          1.145207890638E+03  2.070471541392E+03  3.101228419154E+03  5.775820893897E+03  2.375160675135E+00  6.370654775177E+02 5.255412883368E+02 8.460380309696E+02 7.894474407623E+02 1.068661524690E+03 4.567945964622E+02 4.566289350169E+02 0.000000000000E+00
01561526+3129034   2.906360E+01  3.148429E+01 10884 F K01 1.325792E+01 1.722317E+01 1.1229E+01 1.192771797160E+00                                                          6.639575163540E+01  2.453628969327E+02  1.373599599187E+02  3.087892181513E+02  7.342697019826E+01  6.859109025062E+01 6.665761975642E+00 9.372327329012E+00 8.370278303504E+00 1.080143174984E+01 9.170322337541E+00 8.221232018287E+00 0.000000000000E+00
01562179-0428034   2.909083E+01 -4.467630E+00  5287 6 K01 2.575189E+01 5.146173E+01 9.7810E+00 1.444202095050E+00                                                          1.672989562226E+03  1.874213982139E+04  4.490326626780E+03  1.777998292515E+04  6.774087400534E+03  4.048208965685E+03 5.871636951227E+02 1.464243718650E+03 9.515968578915E+02 1.419030676892E+03 1.048994864706E+03 9.574933474524E+02 0.000000000000E+00
01570822-7809202   2.928414E+01 -7.815565E+01  7831 C K01 1.502898E+01 1.795375E+01 1.1412E+01 7.876612817630E-01                                                          7.530742641927E+02  1.290406849925E+04  1.808786574641E+03  1.194498465363E+04  3.245150468744E+03  2.312614689314E+03 3.498404518312E+02 8.047174579409E+02 5.822282426597E+02 8.686255602351E+02 8.123215187717E+02 6.213696025836E+02 0.000000000000E+00
01570981+1432592   2.929085E+01  1.454984E+01  7912 S K01 3.390258E+01 4.502663E+01 1.0697E+01 8.020094522980E-01                                                          1.479664611117E+02  9.313709819095E+02  1.835315634959E+02  2.707258269546E+03  1.694882206992E+02  2.350395964902E+02 7.193591305482E+01 1.529602489234E+02 5.841943735636E+01 2.443747167088E+02 1.019740986134E+02 8.605019372610E+01 0.000000000000E+00
01574600-0833343   2.944163E+01 -8.559490E+00 14864 S K01 4.579889E+01 7.191366E+01 1.1694E+01 1.322750178380E+00                                                          8.188130303515E+02  1.267287496143E+04  1.909280860937E+03  1.211452718257E+04  3.750298509681E+03  2.862731132289E+03 2.425760241419E+02 1.256980560304E+03 4.818381460570E+02 1.313894632201E+03 1.019986152828E+03 1.026666629235E+03 0.000000000000E+00
01580874-4744030   2.953657E+01 -4.773416E+01 11332 6 K01 2.887222E+01 5.163485E+01 1.1446E+01 1.496884541710E+00                                                          4.421757847746E+02  3.845810153424E+03  9.464925523741E+02  2.939809615478E+03  1.957475962977E+03  1.816067216433E+03 8.796995729185E+01 2.344638341908E+02 1.395195345133E+02 2.342034765258E+02 1.717103925136E+02 1.797691922710E+02 0.000000000000E+00
01581625+1417482   2.956766E+01  1.429668E+01  7836 S K01 3.799100E+01 4.789752E+01 1.1226E+01 1.064792881450E+00                                                          2.030079380314E+03  3.262130171330E+04  5.007836385802E+03  2.377479999765E+04  9.372072515947E+03  8.688730717374E+03 7.279275866964E+02 1.647470491006E+03 1.402085598183E+03 1.490211311002E+03 1.390125082736E+03 1.435616607389E+03 0.000000000000E+00
01581817-5412568   2.957570E+01 -5.421582E+01  6376 6 K01 4.916505E+01 7.641518E+01 9.6610E+00 2.229006715290E+00                                                          9.599769493806E+01  4.037545142709E+02  1.563111771056E+02  3.334305277030E+02  2.086606065515E+02  1.433211280857E+02 1.079696175926E+01 1.732528808043E+01 1.391521493590E+01 1.857002568821E+01 1.577865716182E+01 1.538538557330E+01 0.000000000000E+00
01583771-0245509   2.965719E+01 -2.764150E+00  8778 6 K01 3.029737E+01 3.665548E+01 1.1694E+01 1.099663380190E+00                                                          1.276696725501E+03  1.264607611000E+04  5.697304282604E+03  1.118982889041E+04  8.729240584747E+01  2.156173746078E+02 5.642995404884E+02 2.338342969716E+03 9.318186441265E+02 1.224577551242E+03 4.972486262752E+02 5.030838745097E+02 0.000000000000E+00
01584095+0031451   2.967060E+01  5.292300E-01  6979 S K01 3.126008E+01 4.392668E+01 1.0838E+01 6.950867568130E-01                                                          1.162429939118E+03  3.938074045558E+03  3.470212731506E+03  2.041486273160E+03  1.837019094411E+02  0.000000000000E+00 5.036822094328E+02 3.807698552712E+02 5.198641295585E+02 2.583933743591E+02 1.343496689796E+02 1.570603785608E+02 0.000000000000E+00
01594938-5549269   2.995569E+01 -5.582417E+01  5762 6 K01 5.244849E+01 8.700444E+01 1.0103E+01 2.277664805980E+00                                                          9.069978407767E+02  1.001285864141E+04  3.137935327577E+03  1.057344848693E+04  2.840269645651E+03  1.126466021095E+03 2.262560356870E+02 4.705893040580E+02 3.198537808923E+02 5.346836771759E+02 3.315534861706E+02 2.224990429050E+02 0.000000000000E+00
01595936-1104443   2.999740E+01 -1.107896E+01  5223 6 K01 2.815118E+01 4.923802E+01 1.0600E+01 1.179999505180E+00                                                          8.190386617308E+01  4.633272704719E+02  1.810459349253E+02  2.887760286950E+02  1.486312340685E+02  9.587943105977E+01 1.097266837251E+01 2.145861674789E+01 1.459897368536E+01 2.343327218585E+01 2.177489624387E+01 2.263426035560E+01 0.000000000000E+00
02004477-2021131   3.018665E+01 -2.035367E+01  9460 F K01 1.254110E+01 1.906140E+01 1.1408E+01 1.303748701800E+00                                                          1.704863067761E+02  4.288049819483E+02  2.510424589083E+02  6.718459503509E+02  9.786496695634E+01  6.809794895042E+01 7.102273947713E+01 1.424094077966E+02 8.597829459618E+01 1.527398778803E+02 8.587231699068E+01 7.417160011227E+01 0.000000000000E+00
02005439-3444051   3.022667E+01 -3.473467E+01 11009 6 K01 2.131052E+01 1.902414E+01 1.1129E+01 5.971765277620E-01                                                          8.336722430324E+02  1.469551174086E+03  8.489295770788E+02  2.169112422696E+03  1.200117887101E+02  1.114591351066E+02 2.133331652490E+02 2.706560175884E+02 1.843711006845E+02 2.495848441389E+02 1.078542572937E+02 6.382398710740E+01 0.000000000000E+00
02005846+5423427   3.024357E+01  5.439510E+01  4828 F K01 1.221978E+01 2.139933E+01 1.0770E+01 8.802796519320E-01                                                          2.536470637664E+02  7.607533722107E+02  4.209312594166E+02  2.192197657638E+03  3.262666241835E+02  0.000000000000E+00 6.035775052057E+01 1.316531501201E+02 9.671356430986E+01 1.329385408714E+02 1.189095672795E+02 5.333150585542E+02 0.000000000000E+00
02005930-0530328   3.024710E+01 -5.509170E+00  5381 6 K01 1.914943E+01 3.423009E+01 1.0841E+01 1.155029519180E+00                                                          2.478748477748E+01  2.718238085245E+02  7.697847252717E+01  3.267359789759E+02  1.523859740981E+02  1.187789792282E+02 5.807101715198E+00 1.199980015993E+01 6.717861542808E+00 1.252923900724E+01 1.075855637558E+01 1.072773905427E+01 0.000000000000E+00
02021229-0006025   3.055132E+01 -1.006900E-01  5821 S K01 3.555066E+01 4.757546E+01 1.0423E+01 8.070982688230E-01                                                          2.146536466543E+03  2.359485853816E+04  5.322322796285E+03  1.510610484581E+04  8.589628959608E+03  2.865149989141E+03 9.278372729363E+02 2.418441082437E+03 1.210458604964E+03 1.650175645160E+03 1.389345303112E+03 7.506261061470E+02 0.000000000000E+00
02021465-0250415   3.056102E+01 -2.844950E+00  8666 6 K01 3.319479E+01 3.873500E+01 1.0521E+01 8.558278686870E-01                                                          3.061861517718E+03  4.901557449266E+04  2.936082489741E+04  5.114303267000E+04  1.092282640380E+04  3.607684701153E+03 6.475646875259E+02 1.297134204933E+03 8.845691853340E+02 1.310689422547E+03 1.056463716291E+03 4.931356546365E+02 0.000000000000E+00
02030407-5913060   3.076688E+01 -5.921833E+01  7172 6 K01 2.095165E+01 5.292567E+01 1.1568E+01 4.331830311740E+00                                                          2.349284004885E+02  2.424708383656E+03  7.607221448597E+02  2.957166829213E+03  2.781324294236E+02  4.558409118684E+02 9.654854140695E+01 1.715844068580E+02 1.391699854410E+02 1.924959007368E+02 1.292129066751E+02 1.471331691099E+02 0.000000000000E+00
02030758+4628384   3.078167E+01  4.647742E+01  6010 F K01 2.406817E+01 3.859017E+01 1.1278E+01 1.822395942810E+00                                                          3.882136111038E+02  6.095496396062E+03  1.257638687017E+03  7.139354691312E+03  2.112544358605E+03  1.185196602252E+03 1.587727294884E+02 5.074090269476E+02 2.920432842034E+02 4.667077755523E+02 3.515674259598E+02 3.260932509560E+02 0.000000000000E+00
02034980+1444204   3.095749E+01  1.473905E+01  3625 S K01 5.788830E+01 6.723356E+01 9.7530E+00 1.242941708900E+00                                                          1.336803645864E+02  2.158124873853E+03  5.975776477289E+02  2.093233371541E+03  7.505768003254E+02  5.814015809973E+02 1.483197160896E+01 4.860290673602E+01 2.194441325739E+01 4.377814774198E+01 2.881530221286E+01 2.864874434508E+01 0.000000000000E+00
02040591-0807304   3.102453E+01 -8.125150E+00  9871 C K01 9.514652E+00 1.174396E+01 1.1616E+01 4.677465835240E-01                                                          1.076293435485E+03  4.133269176510E+03  2.193440981809E+03  3.931468018954E+03  1.463723471032E+03  1.236395491919E+03 4.237131241639E+02 8.427194524360E+02 4.827802749708E+02 9.325024014585E+02 7.773218548424E+02 9.121325619493E+02 0.000000000000E+00
02042543+4546277   3.110603E+01  4.577431E+01  7599 F K01 1.106395E+01 1.859722E+01 1.0097E+01 1.182982251570E+00                                                          9.773820157742E+02  2.849859241287E+04  3.337238770689E+03  2.482748867279E+04  3.777134681015E+03  2.368031781765E+03 2.944248619542E+02 5.485697035061E+02 4.812450387538E+02 5.491254887145E+02 3.982319952822E+02 3.405802332712E+02 0.000000000000E+00
02043502-5507096   3.114584E+01 -5.511934E+01  6293 C K01 2.684679E+01 3.701186E+01 1.0792E+01 1.646431075230E+00                                                          2.607461032843E+02  1.109424611514E+02  1.731528933483E+02  5.707568354567E+02  1.354182838184E+02  0.000000000000E+00 9.668742370973E+01 5.328834687625E+01 8.003570100083E+01 1.430258156788E+02 5.525163458675E+01 7.122280141448E+02 0.000000000000E+00
02052852+1315054   3.136892E+01  1.325151E+01  7769 S K01 4.043089E+01 6.124751E+01 9.6710E+00 1.149824445680E+00                                                          1.552050318649E+03  3.759597430007E+03  3.397450669589E+03  1.155744934352E+04  2.133013239180E+03  1.107592451962E+03 7.221163805510E+02 5.296726767345E+02 6.155203476254E+02 7.314044004918E+02 4.096847880453E+02 2.974951677591E+02 0.000000000000E+00
02054195-5248077   3.142472E+01 -5.280217E+01  5948 6 K01 3.934084E+01 5.819504E+01 1.0187E+01 1.803774687030E+00                                                          3.404113162320E+01  1.834794170017E+02  7.644652335811E+01  2.344093644528E+02  5.210531757573E+01  3.804196146115E+01 9.428879325850E+00 1.438757409320E+01 1.077703801985E+01 1.432959097174E+01 1.144740108814E+01 1.155311624178E+01 0.000000000000E+00
02060351-5511366   3.151455E+01 -5.519352E+01  5985 6 K01 2.218616E+01 3.649360E+01 1.0270E+01 1.039069125230E+00                                                          1.718523735453E+03  1.247239649618E+04  4.971274497472E+03  1.726805874717E+04  5.571885551545E+03  1.536144812143E+03 5.971385747614E+02 1.091772245544E+03 6.838175504662E+02 1.201692119129E+03 8.087472814887E+02 3.934436285289E+02 0.000000000000E+00
02075438-5206515   3.197670E+01 -5.211430E+01  9200 C K01 1.269665E+01 1.947396E+01 1.1213E+01 7.336997339240E-01                                                          1.832829804935E+03  1.176605084569E+04  5.090697156952E+03  1.023790647763E+04  5.857402206080E+03  0.000000000000E+00 7.991809391896E+02 1.456594624022E+03 9.651843443549E+02 1.248793634610E+03 1.077355995449E+03 2.169735249745E+03 0.000000000000E+00
02084047+3331581   3.216861E+01  3.353289E+01 11712 F K01 3.515622E+01 4.875711E+01 1.1409E+01 2.660683293560E+00                                                          7.072296621478E+02  1.845302012421E+04  1.349419016441E+03  1.215221831655E+04  2.440510295540E+03  1.387405286862E+03 2.779413895786E+02 6.469984197108E+02 3.701248343661E+02 6.074426401984E+02 4.766593265719E+02 3.107227276147E+02 0.000000000000E+00
02092086-1007591   3.233691E+01 -1.013309E+01  3854 S K01 4.687098E+01 5.974157E+01 9.5440E+00 1.917123607670E+00                                                          1.864936482164E+02  5.678784102801E+02  1.116123900976E+02  1.208939970897E+03  3.242339362586E+02  3.844865465767E+02 9.024408519845E+01 1.970953547387E+02 4.932056115982E+01 2.001960010717E+02 1.292758500656E+02 1.742758957609E+02 0.000000000000E+00
02102490-2203175   3.260374E+01 -2.205482E+01  4294 6 K01 3.340775E+01 2.885548E+01 1.0796E+01 5.929254881700E-01                                                          2.611805784370E+03  1.804450849990E+04  3.866052214323E+03  1.762224744162E+04  6.675522778110E+03  6.259207104781E+03 6.161742599795E+02 1.431969770974E+03 7.366731152273E+02 1.752200702075E+03 1.355342911372E+03 1.341087790451E+03 0.000000000000E+00
02113875-6314397   3.291139E+01 -6.324438E+01  9376 6 K01 3.721441E+01 6.728117E+01 1.1362E+01 1.912557109860E+00                                                          1.149191693773E+03  8.285011312647E+03  6.091549175425E+03  9.804902655167E+03  2.490758596172E+03  2.369173031743E+03 5.607212658375E+02 1.190614980225E+03 8.949430124955E+02 1.047660731625E+03 7.644961008392E+02 9.524514967839E+02 0.000000000000E+00
02120656-5337113   3.302739E+01 -5.361990E+01  6134 C K01 3.224533E+01 4.049511E+01 1.1032E+01 1.583835253670E+00                                                          1.859996905478E+01  9.455889887346E+01  3.183697624752E+01  1.107592017448E+02  3.955117964769E+01  1.834166541642E+01 5.093315419146E+00 8.588165511254E+00 5.867558893255E+00 8.690332062341E+00 7.524955766629E+00 8.093769675764E+00 0.000000000000E+00
02121470-0230037   3.306124E+01 -2.501070E+00 11213 6 K01 4.038216E+01 7.703796E+01 1.1208E+01 2.908923750520E+00                                                          2.637989320642E+02  5.170235392640E+02  1.330453761323E+02  8.934826016797E+02  2.634403861874E+02  2.380582419291E+02 9.977465116974E+01 1.413453974009E+02 6.500123539230E+01 1.942938116620E+02 1.601310738509E+02 1.135998531287E+02 0.000000000000E+00
02121969-0048417   3.308203E+01 -8.115400E-01 12219 S K01 3.326560E+01 4.671403E+01 1.1119E+01 8.869059830680E-01                                                          5.119992333397E+02  7.663336726769E+02  4.975496715931E+02  1.891560675567E+03  2.284922237791E+02  5.791413781751E+02 1.904103118247E+02 2.827101073901E+02 2.242181332903E+02 3.257221308054E+02 1.293992845580E+02 2.304066076721E+02 0.000000000000E+00
02122041-0208297   3.308504E+01 -2.141550E+00 11230 6 K01 3.032100E+01 3.943132E+01 1.0671E+01 8.370973319170E-01                                                          7.934963543747E+02  1.098512998880E+04  3.186903100532E+03  7.776296467672E+03  4.398033980678E+03  3.584645637525E+03 3.960162651001E+02 8.313632483499E+02 7.230236063142E+02 8.480481269610E+02 8.708636441853E+02 9.233373796271E+02 0.000000000000E+00
02122650-5349423   3.311052E+01 -5.382841E+01  6200 6 K01 4.768804E+01 6.508615E+01 1.0865E+01 1.470467813740E+00                                                          2.624474931388E+02  1.048198121678E+03  9.650095487435E+02  1.446258892110E+03  2.479216912685E+01  1.031511989848E+02 8.691958309905E+01 1.888106416262E+02 2.168724503176E+02 2.179371930008E+02 6.473519086010E+01 9.086622816115E+01 0.000000000000E+00
02123015-2228172   3.312569E+01 -2.247152E+01 12320 6 K01 1.520432E+01 2.629053E+01 1.1281E+01 1.204703450080E+00                                                          8.167752697454E+02  1.857210446791E+03  6.023322261905E+02  3.818508460492E+03  0.000000000000E+00  1.260043920634E+02 2.366491477939E+02 3.853042221932E+02 1.970665122954E+02 4.364004577169E+02 1.077672083383E+03 1.145852911586E+02 0.000000000000E+00
02125582+5018384   3.323256E+01  5.031076E+01 10142 F K01 8.759843E+00 1.542119E+01 1.1588E+01 1.085887215740E+00                                                          9.102266027311E+02  9.477079840583E+03  3.937834943014E+03  8.501076266063E+03  3.901454177314E+02  1.172360527553E+03 4.243287232032E+02 9.766833652724E+02 8.502686266075E+02 8.298836594356E+02 4.406432256420E+02 4.419812756947E+02 0.000000000000E+00
02131641-2943262   3.331836E+01 -2.972394E+01 10535 6 K01 2.094087E+01 2.588040E+01 1.1081E+01 7.568475551760E-01                                                          1.656903667182E+02  5.410383685500E+02  5.523257405754E+02  1.667987345189E+03  5.291421561329E+01  5.819468785372E+01 7.447129971257E+01 1.315625043877E+02 1.466157312985E+02 2.099484471361E+02 7.577454942788E+01 7.504893847407E+01 0.000000000000E+00
02132246-0305212   3.334364E+01 -3.089280E+00 10808 6 K01 3.562827E+01 5.203846E+01 1.1032E+01 1.606972864220E+00                                                          3.149565932721E+03  2.434825553142E+04  1.001940591146E+04  5.124465591576E+04  7.330509648341E+03  3.824597702950E+03 5.243776010882E+02 8.768108753283E+02 8.140458449053E+02 9.497634826057E+02 6.522607972757E+02 4.182025836842E+02 0.000000000000E+00
02133751+1343411   3.340626E+01  1.372812E+01 12312 S K01 3.963243E+01 5.799310E+01 1.1610E+01 1.140256268080E+00                                                          4.339055268216E+01  2.258053406332E+02  9.356935626194E+01  2.662301292637E+02  1.090925351771E+02  6.893127563323E+01 1.132805700934E+01 1.689166020437E+01 1.190632214616E+01 1.825148603472E+01 1.523888137676E+01 1.366836877504E+01 0.000000000000E+00
02144644+0727142   3.369351E+01  7.453940E+00 17698 F K01 1.008416E+01 1.517421E+01 1.1748E+01 1.214092043870E+00                                                          1.248435691368E+03  6.536664798257E+02  4.144574842348E+02  9.030904204700E+02  1.717013535414E+02  0.000000000000E+00 8.280536398631E+01 1.225945137428E+02 1.006586003201E+02 1.396796857155E+02 1.046350604649E+02 1.515124617236E+03 0.000000000000E+00
02144752+3051374   3.369791E+01  3.086038E+01  8967 F K01 1.012628E+01 1.530502E+01 1.1312E+01 1.256060758010E+00                                                          4.138522457925E+02  5.497009424985E+02  1.388384927439E+02  7.803451844962E+02  7.202510355559E+01  2.243917249176E+01 1.935054228977E+02 1.433819801447E+02 5.643995675651E+01 2.339472897426E+02 5.351843097071E+01 5.383652804771E+01 0.000000000000E+00
02144919-2451024   3.370499E+01 -2.485070E+01 11343 6 K01 2.948534E+01 4.349466E+01 1.1056E+01 1.168696549470E+00                                                          1.687799045451E+03  1.352443073900E+04  5.074996132751E+03  2.378079765572E+04  6.752997777365E+03  4.555854212996E+03 4.781883659492E+02 1.539023141702E+03 9.448224560112E+02 1.728588671765E+03 1.290150988522E+03 1.088449519583E+03 0.000000000000E+00
02144937+6823389   3.370577E+01  6.839412E+01  7123 F K01 4.631543E+00 1.350148E+01 1.0620E+01 9.322925339190E-01                                                          8.404394135082E+01  5.985900934985E+02  1.136284417296E+03  7.254394778569E+02  1.520160356990E+02  1.341505650878E+02 5.594632986542E+00 9.069134605685E+00 1.095706159145E+01 9.681953973548E+00 6.757391329492E+00 6.868902268047E+00 0.000000000000E+00
02154128+5018417   3.392196E+01  5.031167E+01  7761 F K01 1.602930E+01 2.871109E+01 1.1687E+01 1.304519829670E+00                                                          2.612812743765E+03  6.682887902411E+03  5.702353596661E+03  9.105051178714E+03  7.696444463087E+03  2.980663160388E+03 1.116265473594E+03 7.360953751841E+02 7.692713375243E+02 7.453521106390E+02 8.365451661271E+02 4.097742870680E+02 0.000000000000E+00
02155165-1854511   3.396526E+01 -1.891427E+01 10317 6 K01 3.701398E+01 5.217295E+01 1.1017E+01 1.410586500730E+00                                                          2.137814470938E+02  4.624828602908E+02  2.562137793682E+02  1.738355306364E+03  1.113279687674E+02  2.399405836097E+02 8.485980292414E+01 1.572651903841E+02 9.536477192342E+01 2.438452108409E+02 9.221935678515E+01 8.644517248012E+01 0.000000000000E+00
02161948+1935107   3.408114E+01  1.958638E+01 20490 F K01 8.530168E+00 1.247780E+01 1.1558E+01 8.081752032500E-01                                                          1.083253550786E+03  5.114293086861E+02  2.237809386033E+02  7.944398318789E+02  4.900154369589E+02  3.602337642794E+02 1.852661478355E+02 2.347188195887E+02 9.080177646978E+01 3.713139155474E+02 1.918736751952E+02 1.284796064896E+02 0.000000000000E+00
02172714-5951397   3.436293E+01 -5.986105E+01  8678 6 K01 4.918808E+01 9.953364E+01 1.0137E+01 2.452888402470E+00                                                          3.612948172043E+01  1.238656550078E+02  3.456878523271E+01  1.312160532756E+02  4.315099242653E+01  2.961932557176E+01 3.886150389374E+00 4.593007518872E+00 3.378436539987E+00 4.790273056396E+00 4.854777809296E+00 4.520988801152E+00 0.000000000000E+00
02173578-0029374   3.439914E+01 -4.936600E-01 12177 S K01 3.467051E+01 4.739758E+01 1.1456E+01 8.302918944760E-01                                                          7.444318506607E+02  8.056228085696E+02  2.779591139704E+02  1.779234824225E+03  1.069312661605E+02  1.417018384741E+02 3.617500786643E+02 2.552075637884E+02 6.237495412819E+01 3.084904681604E+02 6.622453910186E+01 9.975437858301E+01 0.000000000000E+00
02180238-4732141   3.451006E+01 -4.753719E+01  6316 C K01 3.147186E+01 3.884313E+01 1.0722E+01 1.744934810260E+00                                                          4.463317902536E+02  1.226639419835E+02  4.690992370989E+02  6.697719533046E+02  1.260235794246E+02  1.410467733729E+02 1.235186185602E+02 4.946295081946E+01 1.180159283917E+02 1.437614440120E+02 5.428478088975E+01 8.103176166421E+01 0.000000000000E+00
02204463+5349396   3.518611E+01  5.382770E+01  7049 F K01 4.833391E+00 1.001576E+01 1.0894E+01 1.072011024050E+00                                                          2.906253485779E+02  9.938246070808E+02  5.788116089084E+02  8.959666300793E+02  5.647441190288E+01  1.146357149548E+02 1.222780526881E+02 2.129684142420E+02 1.422093469032E+02 1.915185655938E+02 7.832569980919E+01 1.000864695497E+02 0.000000000000E+00
02210637-3343144   3.527655E+01 -3.372068E+01  4666 6 K01 6.057227E+01 8.568021E+01 8.9490E+00 1.865266203180E+00                                                          7.129721344021E+01  2.378127742794E+02  1.920176366889E+02  2.353042271079E+02  6.328155319370E+01  5.861700527010E+01 2.255577853439E+01 2.958952130341E+01 2.221473619584E+01 3.384060427931E+01 2.869109529991E+01 2.614486210152E+01 0.000000000000E+00
02224355-0843080   3.568156E+01 -8.718950E+00 13620 S K01 4.065279E+01 6.352084E+01 1.1669E+01 1.187373643740E+00                                                          1.145670758705E+02  8.870974343323E+02  2.789558658591E+02  6.767838556554E+02  3.851244500911E+02  2.840261635561E+02 5.005047090004E+01 1.413005317167E+02 9.680823070443E+01 1.408121466392E+02 1.388676771688E+02 1.646635307276E+02 0.000000000000E+00
02224730-4122159   3.569716E+01 -4.137108E+01  5203 6 K01 4.358284E+01 7.275223E+01 9.9560E+00 2.282993215150E+00                                                          2.810574602567E+03  2.457245848676E+04  2.432631605099E+04  2.292429907029E+04  1.671536896726E+04  1.272542604359E+04 8.355201200942E+02 1.227600074684E+03 1.081928538410E+03 1.258682762386E+03 1.409356933282E+03 1.413446231781E+03 0.000000000000E+00
02241973+4315434   3.608228E+01  4.326210E+01  5301 F K01 6.907543E+00 1.552267E+01 1.0621E+01 1.124572637410E+00                                                          2.285850409146E+03  3.287416673877E+04  4.864908092940E+03  3.220424592135E+04  1.285234193132E+04  7.239800060920E+03 5.444941441152E+02 1.407458286074E+03 1.098625723244E+03 1.416031357192E+03 1.280753489767E+03 1.231943726397E+03 0.000000000000E+00
02252267+4143334   3.634459E+01  4.172605E+01  5218 F K01 2.707472E+01 3.550586E+01 1.1311E+01 1.615304413400E+00                                                          3.014635316560E+02  2.054584465681E+02  7.370758820681E+01  4.171433468551E+02  5.556597249656E+01  3.046597512197E+01 9.240829495581E+01 7.531254932550E+01 3.640947305340E+01 1.401808070424E+02 7.497866679647E+01 5.300215645331E+01 0.000000000000E+00
02260670-0019552   3.652795E+01 -3.319900E-01  6388 S K01 5.995142E+01 8.658801E+01 1.0240E+01 1.220942071880E+00                                                          1.906964202255E+03  3.479817802166E+04  6.343445067828E+03  4.199922300295E+04  1.957401522675E+04  1.622639480175E+04 4.710371723841E+02 1.490799490880E+03 1.117933245891E+03 1.706148546894E+03 1.732719703086E+03 1.573708637114E+03 0.000000000000E+00
02260909+2717383   3.653783E+01  2.729400E+01  9816 F K01 1.019248E+01 1.987953E+01 1.1626E+01 1.206350179980E+00                                                          1.781460988362E+02  2.784875110388E+03  8.420793911762E+02  2.745883856200E+03  8.841065450654E+02  7.248030313362E+02 7.489359928539E+01 1.773316813920E+02 1.431699434575E+02 2.143205905622E+02 1.640798177751E+02 1.858568069082E+02 0.000000000000E+00
02263286-5148038   3.663700E+01 -5.180107E+01  9434 C K01 2.284228E+01 3.075554E+01 1.1229E+01 1.192456308690E+00                                                          3.833770488574E+03  2.292065268957E+04  1.573684820218E+04  2.039838106416E+04  9.188279070943E+02  1.819963298301E+03 6.795601320605E+02 1.294904598930E+03 8.432340094708E+02 1.451970869066E+03 6.672264507999E+02 7.031073268928E+02 0.000000000000E+00
02272457-5833469   3.685253E+01 -5.856312E+01  9241 C K01 1.376875E+01 1.877036E+01 1.1601E+01 9.490464425910E-01                                                          5.374669011934E+02  5.269713716136E+02  4.908809620227E+02  1.233394422178E+03  4.465348946082E+01  6.363525849731E+01 1.335679010548E+02 1.421683158184E+02 1.217090019235E+02 1.979797429068E+02 1.029668360682E+02 5.966835908981E+01 0.000000000000E+00
02273292-0014404   3.688722E+01 -2.445600E-01  6300 S K01 4.612737E+01 5.237624E+01 1.0620E+01 1.288310540400E+00                                                          5.745575958071E+01  4.973342074764E+02  1.645782663416E+02  5.462783166871E+02  2.613695981851E+02  1.688531361956E+02 9.808826988739E+00 1.791798455343E+01 1.278869697141E+01 1.885357607142E+01 1.744164910011E+01 1.734363782450E+01 0.000000000000E+00
02274373-0344054   3.693224E+01 -3.734890E+00 16027 F K01 8.702866E+00 1.399205E+01 1.1658E+01 1.149456506500E+00                                                          1.665159224434E+02  7.236217173928E+02  4.733170787549E+02  1.214282670981E+03  1.455379393379E+02  3.006626201150E+02 5.280999766357E+01 2.082476636359E+02 1.258833702310E+02 1.730413990613E+02 1.161695937916E+02 1.164469658171E+02 0.000000000000E+00
02282010-3152518   3.708379E+01 -3.188104E+01  4645 6 K01 4.858722E+01 8.245605E+01 1.0806E+01 2.513987921080E+00                                                          1.610254817307E+02  3.558204462213E+03  5.522448422120E+03  3.024823664080E+03  1.206486755592E+03  8.685231296799E+02 4.320340481439E+01 2.197617748368E+02 1.662127009618E+02 2.412916029488E+02 1.463931126209E+02 1.550996426632E+02 0.000000000000E+00
02283732-1032211   3.715549E+01 -1.053917E+01  4478 6 K01 3.035765E+01 5.220211E+01 9.6030E+00 1.214436644880E+00                                                          9.284166822822E+02  4.477824815347E+03  4.457075131713E+03  4.721280951903E+03  8.516589812203E+02  8.071879147936E+02 1.542530319786E+01 3.336770049169E+01 3.313544399908E+01 3.537149564566E+01 1.962590671105E+01 1.948471495525E+01 0.000000000000E+00
